#chrom	strand	txStart	txEnd	exonCount	exonStarts	exonEnds	transcriptID	geneID	geneSymbol	biotype
17	+	32887137	32893184	1	32887137	32893184	L1PA2.1.chr17_32887137-32893184.+	L1PA2.1.chr17_32887137-32893184.+	None	None
17	+	33877135	33883249	1	33877135	33883249	L1PA4.1.chr17_33877135-33883249.+	L1PA4.1.chr17_33877135-33883249.+	None	None
17	+	34030370	34036565	1	34030370	34036565	L1PA4.1.chr17_34030370-34036565.+	L1PA4.1.chr17_34030370-34036565.+	None	None
17	-	34083021	34089185	1	34083021	34089185	L1PA3.1.chr17_34083021-34089185.-	L1PA3.1.chr17_34083021-34089185.-	None	None
17	-	34292450	34298452	1	34292450	34298452	L1PA2.1.chr17_34292450-34298452.-	L1PA2.1.chr17_34292450-34298452.-	None	None
17	-	35200292	35204957	1	35200292	35204957	L1PA4.1.chr17_35200292-35204957.-	L1PA4.1.chr17_35200292-35204957.-	None	None
17	+	35274370	35278179	1	35274370	35278179	L1PA4.1.chr17_35274370-35278179.+	L1PA4.1.chr17_35274370-35278179.+	None	None
17	+	35300844	35304257	1	35300844	35304257	L1PA7.1.chr17_35300844-35304257.+	L1PA7.1.chr17_35300844-35304257.+	None	None
17	-	35313962	35315154	1	35313962	35315154	L1PA15-16.1.chr17_35313962-35315154.-	L1PA15-16.1.chr17_35313962-35315154.-	None	None
17	-	35327908	35334388	1	35327908	35334388	L1PA7.1.chr17_35327908-35334388.-	L1PA7.1.chr17_35327908-35334388.-	None	None
17	+	35393949	35399945	1	35393949	35399945	L1PA3.1.chr17_35393949-35399945.+	L1PA3.1.chr17_35393949-35399945.+	None	None
17	+	40568158	40571089	1	40568158	40571089	L1PA12.1.chr17_40568158-40571089.+	L1PA12.1.chr17_40568158-40571089.+	None	None
17	-	41200867	41206900	1	41200867	41206900	L1PA2.1.chr17_41200867-41206900.-	L1PA2.1.chr17_41200867-41206900.-	None	None
17	+	41239930	41246018	1	41239930	41246018	L1PA5.1.chr17_41239930-41246018.+	L1PA5.1.chr17_41239930-41246018.+	None	None
17	-	43792514	43798608	1	43792514	43798608	L1PA5.1.chr17_43792514-43798608.-	L1PA5.1.chr17_43792514-43798608.-	None	None
17	-	47385070	47387098	1	47385070	47387098	L1PA7.1.chr17_47385070-47387098.-	L1PA7.1.chr17_47385070-47387098.-	None	None
17	+	51304948	51311073	1	51304948	51311073	L1PA6.1.chr17_51304948-51311073.+	L1PA6.1.chr17_51304948-51311073.+	None	None
17	+	51446677	51449322	1	51446677	51449322	L1PA7.1.chr17_51446677-51449322.+	L1PA7.1.chr17_51446677-51449322.+	None	None
17	+	51574411	51580797	1	51574411	51580797	L1PA7.1.chr17_51574411-51580797.+	L1PA7.1.chr17_51574411-51580797.+	None	None
17	-	52403847	52409865	1	52403847	52409865	L1PA2.1.chr17_52403847-52409865.-	L1PA2.1.chr17_52403847-52409865.-	None	None
17	+	52628903	52630654	1	52628903	52630654	L1PA16.1.chr17_52628903-52630654.+	L1PA16.1.chr17_52628903-52630654.+	None	None
17	+	53045586	53047395	1	53045586	53047395	L1PA15-16.1.chr17_53045586-53047395.+	L1PA15-16.1.chr17_53045586-53047395.+	None	None
17	+	53779684	53782325	1	53779684	53782325	L1PA10.1.chr17_53779684-53782325.+	L1PA10.1.chr17_53779684-53782325.+	None	None
17	-	54067448	54073559	1	54067448	54073559	L1PA6.1.chr17_54067448-54073559.-	L1PA6.1.chr17_54067448-54073559.-	None	None
17	+	54085649	54091752	1	54085649	54091752	L1PA6.1.chr17_54085649-54091752.+	L1PA6.1.chr17_54085649-54091752.+	None	None
17	+	54101982	54105068	1	54101982	54105068	L1PA16.1.chr17_54101982-54105068.+	L1PA16.1.chr17_54101982-54105068.+	None	None
17	-	54131832	54133313	1	54131832	54133313	L1PA6.1.chr17_54131832-54133313.-	L1PA6.1.chr17_54131832-54133313.-	None	None
17	+	54316374	54320132	1	54316374	54320132	L1PA6.1.chr17_54316374-54320132.+	L1PA6.1.chr17_54316374-54320132.+	None	None
17	+	54435547	54439199	1	54435547	54439199	L1PA7.1.chr17_54435547-54439199.+	L1PA7.1.chr17_54435547-54439199.+	None	None
17	+	54639200	54645354	1	54639200	54645354	L1PA6.1.chr17_54639200-54645354.+	L1PA6.1.chr17_54639200-54645354.+	None	None
17	-	54657566	54663937	1	54657566	54663937	L1PA8A.1.chr17_54657566-54663937.-	L1PA8A.1.chr17_54657566-54663937.-	None	None
17	+	54820656	54826798	1	54820656	54826798	L1PA6.1.chr17_54820656-54826798.+	L1PA6.1.chr17_54820656-54826798.+	None	None
17	-	55105777	55108871	1	55105777	55108871	L1PA7.1.chr17_55105777-55108871.-	L1PA7.1.chr17_55105777-55108871.-	None	None
17	+	55501716	55507741	1	55501716	55507741	L1PA2.1.chr17_55501716-55507741.+	L1PA2.1.chr17_55501716-55507741.+	None	None
17	-	55911915	55914804	1	55911915	55914804	L1PA15.1.chr17_55911915-55914804.-	L1PA15.1.chr17_55911915-55914804.-	None	None
17	+	55938699	55945099	1	55938699	55945099	L1PA8.1.chr17_55938699-55945099.+	L1PA8.1.chr17_55938699-55945099.+	None	None
17	+	56002401	56008616	1	56002401	56008616	L1PA3.1.chr17_56002401-56008616.+	L1PA3.1.chr17_56002401-56008616.+	None	None
17	-	56061572	56065168	1	56061572	56065168	L1PA8A.1.chr17_56061572-56065168.-	L1PA8A.1.chr17_56061572-56065168.-	None	None
17	+	56380301	56386508	1	56380301	56386508	L1PA3.1.chr17_56380301-56386508.+	L1PA3.1.chr17_56380301-56386508.+	None	None
17	-	58846270	58852395	1	58846270	58852395	L1PA5.1.chr17_58846270-58852395.-	L1PA5.1.chr17_58846270-58852395.-	None	None
17	-	60761215	60767330	1	60761215	60767330	L1PA6.1.chr17_60761215-60767330.-	L1PA6.1.chr17_60761215-60767330.-	None	None
17	-	60881440	60887474	1	60881440	60887474	L1PA2.1.chr17_60881440-60887474.-	L1PA2.1.chr17_60881440-60887474.-	None	None
17	+	61110229	61116238	1	61110229	61116238	L1PA2.1.chr17_61110229-61116238.+	L1PA2.1.chr17_61110229-61116238.+	None	None
17	+	61673057	61676705	1	61673057	61676705	L1PA6.1.chr17_61673057-61676705.+	L1PA6.1.chr17_61673057-61676705.+	None	None
17	+	62356953	62363149	1	62356953	62363149	L1PA8.1.chr17_62356953-62363149.+	L1PA8.1.chr17_62356953-62363149.+	None	None
17	-	63230095	63233671	1	63230095	63233671	L1PA10.1.chr17_63230095-63233671.-	L1PA10.1.chr17_63230095-63233671.-	None	None
17	-	63303061	63305524	1	63303061	63305524	L1PA8.1.chr17_63303061-63305524.-	L1PA8.1.chr17_63303061-63305524.-	None	None
17	+	66155104	66158330	1	66155104	66158330	L1PA7.1.chr17_66155104-66158330.+	L1PA7.1.chr17_66155104-66158330.+	None	None
17	-	66596579	66602595	1	66596579	66602595	L1HS.1.chr17_66596579-66602595.-	L1HS.1.chr17_66596579-66602595.-	None	None
17	-	68408123	68414142	1	68408123	68414142	L1PA3.1.chr17_68408123-68414142.-	L1PA3.1.chr17_68408123-68414142.-	None	None
17	-	69000000	69005148	1	69000000	69005148	L1HS.1.chr17_69000000-69005148.-	L1HS.1.chr17_69000000-69005148.-	None	None
17	-	69611943	69618099	1	69611943	69618099	L1PA3.1.chr17_69611943-69618099.-	L1PA3.1.chr17_69611943-69618099.-	None	None
17	+	70458956	70464987	1	70458956	70464987	L1HS.1.chr17_70458956-70464987.+	L1HS.1.chr17_70458956-70464987.+	None	None
17	-	70544788	70550795	1	70544788	70550795	L1HS.1.chr17_70544788-70550795.-	L1HS.1.chr17_70544788-70550795.-	None	None
17	-	71351959	71357889	1	71351959	71357889	L1PA3.1.chr17_71351959-71357889.-	L1PA3.1.chr17_71351959-71357889.-	None	None
17	+	71807864	71810613	1	71807864	71810613	L1PA16.1.chr17_71807864-71810613.+	L1PA16.1.chr17_71807864-71810613.+	None	None
18	+	27787	29642	1	27787	29642	L1PA7.1.chr18_27787-29642.+	L1PA7.1.chr18_27787-29642.+	None	None
18	+	35807	41823	1	35807	41823	L1PA3.1.chr18_35807-41823.+	L1PA3.1.chr18_35807-41823.+	None	None
18	+	535701	541755	1	535701	541755	L1HS.1.chr18_535701-541755.+	L1HS.1.chr18_535701-541755.+	None	None
18	-	970858	976878	1	970858	976878	L1PA3.1.chr18_970858-976878.-	L1PA3.1.chr18_970858-976878.-	None	None
18	-	978273	980557	1	978273	980557	L1PA8.1.chr18_978273-980557.-	L1PA8.1.chr18_978273-980557.-	None	None
18	-	1029349	1035439	1	1029349	1035439	L1PA6.1.chr18_1029349-1035439.-	L1PA6.1.chr18_1029349-1035439.-	None	None
18	+	1335217	1341361	1	1335217	1341361	L1PA5.1.chr18_1335217-1341361.+	L1PA5.1.chr18_1335217-1341361.+	None	None
18	+	1382524	1385329	1	1382524	1385329	L1PA13.1.chr18_1382524-1385329.+	L1PA13.1.chr18_1382524-1385329.+	None	None
18	-	1516189	1522240	1	1516189	1522240	L1PA2.1.chr18_1516189-1522240.-	L1PA2.1.chr18_1516189-1522240.-	None	None
18	+	2247167	2253196	1	2247167	2253196	L1PA2.1.chr18_2247167-2253196.+	L1PA2.1.chr18_2247167-2253196.+	None	None
18	-	2860237	2866343	1	2860237	2866343	L1PA4.1.chr18_2860237-2866343.-	L1PA4.1.chr18_2860237-2866343.-	None	None
18	-	3695243	3700586	1	3695243	3700586	L1PA7.1.chr18_3695243-3700586.-	L1PA7.1.chr18_3695243-3700586.-	None	None
18	-	4117313	4118938	1	4117313	4118938	L1PA16.1.chr18_4117313-4118938.-	L1PA16.1.chr18_4117313-4118938.-	None	None
18	+	4477329	4478177	1	4477329	4478177	L1HS.1.chr18_4477329-4478177.+	L1HS.1.chr18_4477329-4478177.+	None	None
18	+	4666172	4667279	1	4666172	4667279	L1PA15.1.chr18_4666172-4667279.+	L1PA15.1.chr18_4666172-4667279.+	None	None
18	+	4694737	4700808	1	4694737	4700808	L1PA5.1.chr18_4694737-4700808.+	L1PA5.1.chr18_4694737-4700808.+	None	None
18	+	4788739	4790100	1	4788739	4790100	L1PA12.1.chr18_4788739-4790100.+	L1PA12.1.chr18_4788739-4790100.+	None	None
18	-	4882854	4886651	1	4882854	4886651	L1PA6.1.chr18_4882854-4886651.-	L1PA6.1.chr18_4882854-4886651.-	None	None
18	+	5004136	5010155	1	5004136	5010155	L1PA2.1.chr18_5004136-5010155.+	L1PA2.1.chr18_5004136-5010155.+	None	None
18	+	5122003	5128135	1	5122003	5128135	L1PA6.1.chr18_5122003-5128135.+	L1PA6.1.chr18_5122003-5128135.+	None	None
18	+	5261293	5262452	1	5261293	5262452	L1PA13.1.chr18_5261293-5262452.+	L1PA13.1.chr18_5261293-5262452.+	None	None
18	+	5684668	5687891	1	5684668	5687891	L1HS.1.chr18_5684668-5687891.+	L1HS.1.chr18_5684668-5687891.+	None	None
18	+	6163697	6169833	1	6163697	6169833	L1PA4.1.chr18_6163697-6169833.+	L1PA4.1.chr18_6163697-6169833.+	None	None
18	-	6377334	6383770	1	6377334	6383770	L1PA7.1.chr18_6377334-6383770.-	L1PA7.1.chr18_6377334-6383770.-	None	None
18	+	6581928	6587158	1	6581928	6587158	L1PA16.1.chr18_6581928-6587158.+	L1PA16.1.chr18_6581928-6587158.+	None	None
18	+	6699818	6705944	1	6699818	6705944	L1PA5.1.chr18_6699818-6705944.+	L1PA5.1.chr18_6699818-6705944.+	None	None
18	-	7863208	7869659	1	7863208	7869659	L1PA7.1.chr18_7863208-7869659.-	L1PA7.1.chr18_7863208-7869659.-	None	None
18	+	7966442	7972474	1	7966442	7972474	L1PA2.1.chr18_7966442-7972474.+	L1PA2.1.chr18_7966442-7972474.+	None	None
18	-	8057452	8063463	1	8057452	8063463	L1PA2.1.chr18_8057452-8063463.-	L1PA2.1.chr18_8057452-8063463.-	None	None
18	-	8146320	8152115	1	8146320	8152115	L1PA7.1.chr18_8146320-8152115.-	L1PA7.1.chr18_8146320-8152115.-	None	None
18	+	8527914	8534919	1	8527914	8534919	L1PA14.1.chr18_8527914-8534919.+	L1PA14.1.chr18_8527914-8534919.+	None	None
18	-	8573214	8579366	1	8573214	8579366	L1PA4.1.chr18_8573214-8579366.-	L1PA4.1.chr18_8573214-8579366.-	None	None
18	+	9264857	9270779	1	9264857	9270779	L1PA4.1.chr18_9264857-9270779.+	L1PA4.1.chr18_9264857-9270779.+	None	None
18	-	9982522	9983275	1	9982522	9983275	L1PA6.1.chr18_9982522-9983275.-	L1PA6.1.chr18_9982522-9983275.-	None	None
18	-	10572668	10578678	1	10572668	10578678	L1PA2.1.chr18_10572668-10578678.-	L1PA2.1.chr18_10572668-10578678.-	None	None
18	+	10650018	10656113	1	10650018	10656113	L1PA5.1.chr18_10650018-10656113.+	L1PA5.1.chr18_10650018-10656113.+	None	None
18	-	11475341	11479871	1	11475341	11479871	L1PA7.1.chr18_11475341-11479871.-	L1PA7.1.chr18_11475341-11479871.-	None	None
18	-	12139659	12141450	1	12139659	12141450	L1PA4.1.chr18_12139659-12141450.-	L1PA4.1.chr18_12139659-12141450.-	None	None
18	-	12167135	12173235	1	12167135	12173235	L1PA6.1.chr18_12167135-12173235.-	L1PA6.1.chr18_12167135-12173235.-	None	None
18	+	12181637	12187780	1	12181637	12187780	L1PA3.1.chr18_12181637-12187780.+	L1PA3.1.chr18_12181637-12187780.+	None	None
18	-	12202444	12208458	1	12202444	12208458	L1PA2.1.chr18_12202444-12208458.-	L1PA2.1.chr18_12202444-12208458.-	None	None
18	-	13082457	13084761	1	13082457	13084761	L1PA6.1.chr18_13082457-13084761.-	L1PA6.1.chr18_13082457-13084761.-	None	None
18	-	13343089	13349218	1	13343089	13349218	L1PA4.1.chr18_13343089-13349218.-	L1PA4.1.chr18_13343089-13349218.-	None	None
18	+	13689803	13695873	1	13689803	13695873	L1PA5.1.chr18_13689803-13695873.+	L1PA5.1.chr18_13689803-13695873.+	None	None
18	-	13857285	13863672	1	13857285	13863672	L1PA7.1.chr18_13857285-13863672.-	L1PA7.1.chr18_13857285-13863672.-	None	None
18	-	13975860	13981891	1	13975860	13981891	L1HS.1.chr18_13975860-13981891.-	L1HS.1.chr18_13975860-13981891.-	None	None
18	+	14034280	14035118	1	14034280	14035118	L1PA13.1.chr18_14034280-14035118.+	L1PA13.1.chr18_14034280-14035118.+	None	None
18	-	14037597	14043715	1	14037597	14043715	L1PA5.1.chr18_14037597-14043715.-	L1PA5.1.chr18_14037597-14043715.-	None	None
18	-	14050168	14051705	1	14050168	14051705	L1PA16.1.chr18_14050168-14051705.-	L1PA16.1.chr18_14050168-14051705.-	None	None
18	+	14064986	14071100	1	14064986	14071100	L1PA5.1.chr18_14064986-14071100.+	L1PA5.1.chr18_14064986-14071100.+	None	None
18	-	14424751	14429040	1	14424751	14429040	L1PA6.1.chr18_14424751-14429040.-	L1PA6.1.chr18_14424751-14429040.-	None	None
18	+	15130487	15133381	1	15130487	15133381	L1PA16.1.chr18_15130487-15133381.+	L1PA16.1.chr18_15130487-15133381.+	None	None
18	+	15133602	15135086	1	15133602	15135086	L1PA15-16.1.chr18_15133602-15135086.+	L1PA15-16.1.chr18_15133602-15135086.+	None	None
18	-	15229094	15235249	1	15229094	15235249	L1PA4.1.chr18_15229094-15235249.-	L1PA4.1.chr18_15229094-15235249.-	None	None
18	-	21882938	21889079	1	21882938	21889079	L1PA4.1.chr18_21882938-21889079.-	L1PA4.1.chr18_21882938-21889079.-	None	None
18	-	22514221	22515994	1	22514221	22515994	L1PA12.1.chr18_22514221-22515994.-	L1PA12.1.chr18_22514221-22515994.-	None	None
18	+	22529636	22535670	1	22529636	22535670	L1PA2.1.chr18_22529636-22535670.+	L1PA2.1.chr18_22529636-22535670.+	None	None
18	-	22781449	22784631	1	22781449	22784631	L1PA10.1.chr18_22781449-22784631.-	L1PA10.1.chr18_22781449-22784631.-	None	None
18	+	22885395	22891520	1	22885395	22891520	L1PA5.1.chr18_22885395-22891520.+	L1PA5.1.chr18_22885395-22891520.+	None	None
18	-	24619042	24625072	1	24619042	24625072	L1PA2.1.chr18_24619042-24625072.-	L1PA2.1.chr18_24619042-24625072.-	None	None
18	-	24710814	24716841	1	24710814	24716841	L1PA2.1.chr18_24710814-24716841.-	L1PA2.1.chr18_24710814-24716841.-	None	None
18	+	24901157	24907226	1	24901157	24907226	L1PA5.1.chr18_24901157-24907226.+	L1PA5.1.chr18_24901157-24907226.+	None	None
18	+	25266452	25272922	1	25266452	25272922	L1PA7.1.chr18_25266452-25272922.+	L1PA7.1.chr18_25266452-25272922.+	None	None
18	+	25716146	25717991	1	25716146	25717991	L1PA5.1.chr18_25716146-25717991.+	L1PA5.1.chr18_25716146-25717991.+	None	None
18	+	26119597	26122318	1	26119597	26122318	L1PA11.1.chr18_26119597-26122318.+	L1PA11.1.chr18_26119597-26122318.+	None	None
18	-	26238590	26244703	1	26238590	26244703	L1PA5.1.chr18_26238590-26244703.-	L1PA5.1.chr18_26238590-26244703.-	None	None
18	-	27092970	27093874	1	27092970	27093874	L1PA6.1.chr18_27092970-27093874.-	L1PA6.1.chr18_27092970-27093874.-	None	None
18	-	27162663	27163960	1	27162663	27163960	L1PA4.1.chr18_27162663-27163960.-	L1PA4.1.chr18_27162663-27163960.-	None	None
18	+	27279551	27285578	1	27279551	27285578	L1PA3.1.chr18_27279551-27285578.+	L1PA3.1.chr18_27279551-27285578.+	None	None
18	+	27510008	27516039	1	27510008	27516039	L1PA2.1.chr18_27510008-27516039.+	L1PA2.1.chr18_27510008-27516039.+	None	None
18	-	27737726	27743750	1	27737726	27743750	L1PA2.1.chr18_27737726-27743750.-	L1PA2.1.chr18_27737726-27743750.-	None	None
18	-	28228180	28229124	1	28228180	28229124	L1PA6.1.chr18_28228180-28229124.-	L1PA6.1.chr18_28228180-28229124.-	None	None
18	+	28240443	28246440	1	28240443	28246440	L1PA3.1.chr18_28240443-28246440.+	L1PA3.1.chr18_28240443-28246440.+	None	None
18	+	28281329	28282875	1	28281329	28282875	L1PA15-16.1.chr18_28281329-28282875.+	L1PA15-16.1.chr18_28281329-28282875.+	None	None
18	-	28296900	28299976	1	28296900	28299976	L1PA4.1.chr18_28296900-28299976.-	L1PA4.1.chr18_28296900-28299976.-	None	None
18	-	28416544	28422561	1	28416544	28422561	L1PA2.1.chr18_28416544-28422561.-	L1PA2.1.chr18_28416544-28422561.-	None	None
18	-	28436234	28441961	1	28436234	28441961	L1PA16.1.chr18_28436234-28441961.-	L1PA16.1.chr18_28436234-28441961.-	None	None
18	+	29588193	29590368	1	29588193	29590368	L1PA10.1.chr18_29588193-29590368.+	L1PA10.1.chr18_29588193-29590368.+	None	None
18	-	30694033	30696221	1	30694033	30696221	L1PA13.1.chr18_30694033-30696221.-	L1PA13.1.chr18_30694033-30696221.-	None	None
18	+	30730662	30737084	1	30730662	30737084	L1PA8A.1.chr18_30730662-30737084.+	L1PA8A.1.chr18_30730662-30737084.+	None	None
18	-	30844294	30850737	1	30844294	30850737	L1PA8.1.chr18_30844294-30850737.-	L1PA8.1.chr18_30844294-30850737.-	None	None
18	-	31347968	31353996	1	31347968	31353996	L1PA2.1.chr18_31347968-31353996.-	L1PA2.1.chr18_31347968-31353996.-	None	None
18	-	32228075	32233934	1	32228075	32233934	L1PA3.1.chr18_32228075-32233934.-	L1PA3.1.chr18_32228075-32233934.-	None	None
18	-	32856626	32862684	1	32856626	32862684	L1PA2.1.chr18_32856626-32862684.-	L1PA2.1.chr18_32856626-32862684.-	None	None
18	+	33281935	33283118	1	33281935	33283118	L1PA13.1.chr18_33281935-33283118.+	L1PA13.1.chr18_33281935-33283118.+	None	None
18	-	33379226	33380840	1	33379226	33380840	L1PA16.1.chr18_33379226-33380840.-	L1PA16.1.chr18_33379226-33380840.-	None	None
18	+	33382390	33386396	1	33382390	33386396	L1PA10.1.chr18_33382390-33386396.+	L1PA10.1.chr18_33382390-33386396.+	None	None
18	+	33786878	33793028	1	33786878	33793028	L1PA3.1.chr18_33786878-33793028.+	L1PA3.1.chr18_33786878-33793028.+	None	None
18	+	34331115	34337159	1	34331115	34337159	L1PA2.1.chr18_34331115-34337159.+	L1PA2.1.chr18_34331115-34337159.+	None	None
18	-	34552378	34558395	1	34552378	34558395	L1PA2.1.chr18_34552378-34558395.-	L1PA2.1.chr18_34552378-34558395.-	None	None
18	-	34665429	34671527	1	34665429	34671527	L1PA4.1.chr18_34665429-34671527.-	L1PA4.1.chr18_34665429-34671527.-	None	None
18	-	34684149	34690591	1	34684149	34690591	L1PA7.1.chr18_34684149-34690591.-	L1PA7.1.chr18_34684149-34690591.-	None	None
18	+	34894774	34900928	1	34894774	34900928	L1PA3.1.chr18_34894774-34900928.+	L1PA3.1.chr18_34894774-34900928.+	None	None
18	-	35146994	35152629	1	35146994	35152629	L1PA8.1.chr18_35146994-35152629.-	L1PA8.1.chr18_35146994-35152629.-	None	None
18	+	35205779	35211809	1	35205779	35211809	L1PA2.1.chr18_35205779-35211809.+	L1PA2.1.chr18_35205779-35211809.+	None	None
18	+	35627588	35633705	1	35627588	35633705	L1PA5.1.chr18_35627588-35633705.+	L1PA5.1.chr18_35627588-35633705.+	None	None
18	+	35760308	35766412	1	35760308	35766412	L1PA3.1.chr18_35760308-35766412.+	L1PA3.1.chr18_35760308-35766412.+	None	None
18	+	35790620	35796748	1	35790620	35796748	L1PA5.1.chr18_35790620-35796748.+	L1PA5.1.chr18_35790620-35796748.+	None	None
18	+	35897480	35903637	1	35897480	35903637	L1PA4.1.chr18_35897480-35903637.+	L1PA4.1.chr18_35897480-35903637.+	None	None
18	-	36235134	36241152	1	36235134	36241152	L1PA3.1.chr18_36235134-36241152.-	L1PA3.1.chr18_36235134-36241152.-	None	None
18	-	36877966	36880474	1	36877966	36880474	L1PA7.1.chr18_36877966-36880474.-	L1PA7.1.chr18_36877966-36880474.-	None	None
18	+	37111556	37117653	1	37111556	37117653	L1PA5.1.chr18_37111556-37117653.+	L1PA5.1.chr18_37111556-37117653.+	None	None
18	-	37804542	37806691	1	37804542	37806691	L1PA8.1.chr18_37804542-37806691.-	L1PA8.1.chr18_37804542-37806691.-	None	None
18	+	37819737	37825798	1	37819737	37825798	L1HS.1.chr18_37819737-37825798.+	L1HS.1.chr18_37819737-37825798.+	None	None
18	-	37828288	37832931	1	37828288	37832931	L1PA4.1.chr18_37828288-37832931.-	L1PA4.1.chr18_37828288-37832931.-	None	None
18	-	38916111	38920706	1	38916111	38920706	L1PA7.1.chr18_38916111-38920706.-	L1PA7.1.chr18_38916111-38920706.-	None	None
18	+	39389493	39391320	1	39389493	39391320	L1PA8.1.chr18_39389493-39391320.+	L1PA8.1.chr18_39389493-39391320.+	None	None
18	+	39565592	39571600	1	39565592	39571600	L1PA2.1.chr18_39565592-39571600.+	L1PA2.1.chr18_39565592-39571600.+	None	None
18	-	39812231	39815714	1	39812231	39815714	L1PA13.1.chr18_39812231-39815714.-	L1PA13.1.chr18_39812231-39815714.-	None	None
18	+	39924369	39930434	1	39924369	39930434	L1PA2.1.chr18_39924369-39930434.+	L1PA2.1.chr18_39924369-39930434.+	None	None
18	-	40114089	40120205	1	40114089	40120205	L1PA4.1.chr18_40114089-40120205.-	L1PA4.1.chr18_40114089-40120205.-	None	None
18	-	40187639	40193657	1	40187639	40193657	L1PA2.1.chr18_40187639-40193657.-	L1PA2.1.chr18_40187639-40193657.-	None	None
18	+	40821398	40824106	1	40821398	40824106	L1PA8A.1.chr18_40821398-40824106.+	L1PA8A.1.chr18_40821398-40824106.+	None	None
18	+	41631742	41637769	1	41631742	41637769	L1PA2.1.chr18_41631742-41637769.+	L1PA2.1.chr18_41631742-41637769.+	None	None
18	+	41775014	41781045	1	41775014	41781045	L1HS.1.chr18_41775014-41781045.+	L1HS.1.chr18_41775014-41781045.+	None	None
18	+	42140076	42141792	1	42140076	42141792	L1PA16.1.chr18_42140076-42141792.+	L1PA16.1.chr18_42140076-42141792.+	None	None
18	-	42255294	42257366	1	42255294	42257366	L1PA13.1.chr18_42255294-42257366.-	L1PA13.1.chr18_42255294-42257366.-	None	None
18	-	42377270	42381885	1	42377270	42381885	L1PA17.1.chr18_42377270-42381885.-	L1PA17.1.chr18_42377270-42381885.-	None	None
18	-	42596791	42597940	1	42596791	42597940	L1PA15-16.1.chr18_42596791-42597940.-	L1PA15-16.1.chr18_42596791-42597940.-	None	None
